"Ensembl_gene_id","Gnomad_oe_lof_score","Gnomad_oe_mis_score","Exac_pli_score","Exac_prec_score","Exac_pnull_score"
"ENSG00000105771",0.74204,0.74955,3.0139e-12,0.45622,0.54378
"ENSG00000183668",1.4178,1.5384,3.3394e-22,4.0614e-05,0.99996
"ENSG00000142149",0.10794,0.73228,0.99258,0.0074233,1.0608e-08
"ENSG00000161328",0.83422,1.1341,6.151e-10,0.23561,0.76439
"ENSG00000142166",0.82752,0.92437,3.9408e-12,0.17109,0.82891
"ENSG00000142168",0.36743,0.74144,0.12829,0.78685,0.084858
"ENSG00000142178",0.13304,0.77436,0.98364,0.016357,1.4898e-08
"ENSG00000142182",0.89746,0.97092,7.9515e-13,0.069828,0.93017
"ENSG00000142186",0.46674,0.81833,2.4929e-08,0.99979,0.00021293
"ENSG00000142227",0.88586,0.81567,3.2052e-06,0.34741,0.65259
"ENSG00000185800",0.17298,0.65181,0.72852,0.27137,0.00010608
"ENSG00000142230",0.05556,0.87612,0.98934,0.010655,6.2777e-07
"ENSG00000187244",0.52201,0.9563,1.8925e-07,0.99319,0.0068056
"ENSG00000142233",1.2045,0.79085,2.5385e-14,0.0048914,0.99511
"ENSG00000142235",0.071082,0.50867,0.99997,3.4107e-05,2.1216e-14
"ENSG00000142252",0,0.92387,0.65743,0.32034,0.022227
"ENSG00000142273",0.78056,0.91495,4.1993e-11,0.3285,0.6715
"ENSG00000221946",0.68224,0.60077,0.005004,0.70993,0.28506
"ENSG00000142303",0.20406,0.6252,0.83931,0.16069,1.3735e-11
"ENSG00000142319",0.093313,0.6528,0.99854,0.0014636,2.0147e-10
"ENSG00000142327",0.46934,0.6433,4.8551e-05,0.99298,0.0069668
"ENSG00000142408",0,0.48421,0.96457,0.035373,5.983e-05
"ENSG00000142409",0,0.47233,0.88837,0.11055,0.0010805
"ENSG00000142444",0.89932,1.0172,0.0001592,0.45174,0.5481
"ENSG00000130159",0.60136,0.95927,6.4233e-06,0.89994,0.10006
"ENSG00000104980",0.35716,0.94189,0.0013984,0.99832,0.00027997
"ENSG00000142484",0.51832,0.83453,0.0049833,0.89343,0.10158
"ENSG00000142494",0.83067,1.0244,1.9695e-14,0.10703,0.89297
"ENSG00000104731",1.4508,1.4037,3.6859e-30,5.8482e-07,1
"ENSG00000142507",0.39546,0.66347,0.016453,0.96168,0.021871
"ENSG00000142511",NA,0.98491,NA,NA,NA
"ENSG00000142513",1.0398,0.94559,1.1211e-14,0.01119,0.98881
"ENSG00000142534",0,0.55333,0.92199,0.077581,0.0004324
"ENSG00000142538",1.8186,1.1432,0.0027147,0.35793,0.63936
"ENSG00000142549",0.22721,0.63213,0.36261,0.6351,0.0022919
"ENSG00000142552",1.156,0.92461,3.1009e-11,0.023239,0.97676
"ENSG00000142556",0.65341,0.9396,1.3549e-07,0.82772,0.17228
"ENSG00000116213",0.50884,0.974,1.5826e-06,0.99214,0.0078567
"ENSG00000142611",0.080679,0.86055,0.99999,1.1252e-05,2.8817e-16
"ENSG00000142632",0.82443,0.86143,2.5718e-18,0.055478,0.94452
"ENSG00000142657",0.11765,0.75651,0.98268,0.01732,8.4757e-08
"ENSG00000142669",0.33235,0.89645,0.15774,0.78044,0.061822
"ENSG00000142677",0.34404,0.97266,0.0063796,0.99286,0.00076329
"ENSG00000142686",0.77804,0.97987,0.0010184,0.60882,0.39016
"ENSG00000142694",0,0.76261,0.73703,0.25241,0.010556
"ENSG00000142731",0.38447,0.88781,5.8513e-06,0.99998,1.015e-05
"ENSG00000142748",0.38715,0.92225,0.018234,0.96284,0.018927
"ENSG00000142910",0.39275,0.77812,0.00026995,0.99913,0.00060221
"ENSG00000142961",0.6705,0.90129,2.3583e-05,0.75432,0.24565
"ENSG00000143036",1.1286,0.84432,3.3538e-27,3.2451e-05,0.99997
"ENSG00000137942",0.17334,0.62077,0.92415,0.075852,2.7998e-08
"ENSG00000143079",0.3315,0.85316,0.014794,0.9841,0.0011034
"ENSG00000143106",0,0.29399,0.99466,0.0053441,5.7337e-07
"ENSG00000143119",0.50753,0.80059,0.0022422,0.92698,0.070781
"ENSG00000143125",1.3346,1.048,5.9852e-06,0.15064,0.84935
"ENSG00000143126",0.17529,0.87138,0.99983,0.00017416,8.8926e-24
"ENSG00000143140",0.42313,0.79772,0.011983,0.95419,0.033831
"ENSG00000213064",0.41614,1.0296,0.012939,0.95658,0.030485
"ENSG00000143195",0.14655,0.7528,0.95523,0.044767,1.805e-07
"ENSG00000143226",0.65255,0.8925,8.2129e-05,0.78021,0.21971
"ENSG00000143228",0.44227,0.73567,3.7364e-05,0.99788,0.0020781
"ENSG00000143294",0.10546,0.8059,0.96243,0.037566,2.8452e-06
"ENSG00000163518",0.64858,1.0826,7.1304e-10,0.87489,0.12511
"ENSG00000143341",0.39321,0.95734,1.3014e-34,1,8.3111e-30
"ENSG00000143363",0.34442,0.79043,0.011037,0.98727,0.0016937
"ENSG00000143368",0,0.26715,0.99076,0.0092398,2.1882e-06
"ENSG00000143375",0.79103,0.98634,5.5733e-32,0.012715,0.98729
"ENSG00000163191",0.89212,0.86864,0.0083381,0.57928,0.41238
"ENSG00000143379",0.097075,0.57819,1,3.1433e-06,5.2811e-19
"ENSG00000143382",0.8637,0.9951,1.8938e-28,0.0021825,0.99782
"ENSG00000143387",0.56282,0.76737,2.857e-05,0.93611,0.063858
"ENSG00000143418",0.22312,0.68181,0.40404,0.59595,1.3922e-05
"ENSG00000143442",0.046575,0.65163,1,8.4313e-09,3.4732e-23
"ENSG00000143457",0.61444,0.79073,1.5157e-05,0.86799,0.13199
"ENSG00000143473",0.2103,0.54643,0.61851,0.38149,1.0435e-07
"ENSG00000143486",0.56315,0.74898,1.5865e-09,0.98917,0.010828
"ENSG00000143536",0.7642,1.0599,0.00010172,0.59208,0.40782
"ENSG00000143543",0.20201,0.74931,0.46093,0.53381,0.0052565
"ENSG00000143603",0.13871,0.54974,0.97435,0.025645,4.5162e-08
"ENSG00000135773",0.88511,1.0008,6.1815e-23,0.0054924,0.99451
"ENSG00000143727",1.1717,1.0614,1.7915e-08,0.070128,0.92987
"ENSG00000143751",0.60115,0.96217,8.4435e-07,0.92031,0.079691
"ENSG00000143786",0.094977,0.77566,0.84994,0.14958,0.00048663
"ENSG00000243709",1.1143,0.87318,9.7352e-12,0.022627,0.97737
"ENSG00000143793",0.57472,0.88261,0.00046764,0.8798,0.11973
"ENSG00000143816",0.089246,0.7848,0.87953,0.1202,0.00027199
"ENSG00000143839",0.62418,0.83974,2.1242e-07,0.8917,0.1083
"ENSG00000143847",0.40086,0.72325,5.2178e-05,0.99969,0.00026146
"ENSG00000143850",0.25281,0.9218,0.059658,0.94034,9.1548e-09
"ENSG00000143862",0.07811,0.22056,0.93,0.069933,6.7109e-05
"ENSG00000143869",0.13766,0.6374,0.62195,0.37108,0.006968
"ENSG00000143870",0.20002,0.86971,0.63463,0.36536,1.0926e-05
"ENSG00000143878",0.37152,0.36636,0.12545,0.78691,0.087641
"ENSG00000143882",0.62107,0.83447,2.7965e-08,0.91355,0.086453
"ENSG00000143891",1.0346,1.0202,2.6201e-11,0.040256,0.95974
"ENSG00000143921",1.0143,1.345,2.0415e-20,0.0017025,0.9983
"ENSG00000143933",0,0.090427,0.92487,0.074738,0.00039304
"ENSG00000143947",0,0.73016,0.90252,0.096714,0.00076274
"ENSG00000143951",0.54744,0.86021,3.3883e-10,0.99586,0.0041357
"ENSG00000143952",0.11805,0.86964,0.99981,0.00019107,1.1691e-14
"ENSG00000143954",1.1549,1.2967,1.0036e-07,0.09919,0.90081
"ENSG00000143971",0.30408,0.94798,0.0086389,0.99134,2.0147e-05
"ENSG00000143977",0,0.33103,0.81112,0.18458,0.0042924
"ENSG00000152672",0.91005,1.0429,3.6252e-14,0.042501,0.9575
"ENSG00000143995",0,0.36967,0.99909,0.00091486,7.7366e-09
"ENSG00000115155",0.71723,1.0039,1.0964e-38,0.31528,0.68472
"ENSG00000144015",0.35895,1.0274,0.047276,0.93079,0.021932
"ENSG00000144029",0.41021,0.92784,0.00036075,0.99768,0.0019558
"ENSG00000144034",0.60361,0.91448,0.0073511,0.7838,0.20884
"ENSG00000144035",NA,1.3897,NA,NA,NA
"ENSG00000144036",0.24585,0.67854,0.11056,0.88944,1.6293e-08
"ENSG00000114993",0.49347,0.84686,2.1867e-06,0.99502,0.0049737
"ENSG00000144040",0.46732,0.81801,0.00011751,0.99027,0.0096126
"ENSG00000144043",0.58874,0.67644,0.0011096,0.84416,0.15473
"ENSG00000144048",0.66856,0.9035,9.3647e-07,0.77598,0.22402
"ENSG00000198075",0.70365,0.94667,5.5269e-06,0.6847,0.3153
"ENSG00000144063",0.327,0.35763,0.22758,0.65474,0.11768
"ENSG00000144118",0.43806,0.50896,0.021886,0.91461,0.0635
"ENSG00000144119",0.50163,0.5915,0.03159,0.82449,0.14392
"ENSG00000144136",0.27397,0.73084,0.056084,0.94389,2.9764e-05
"ENSG00000144224",0.25523,0.73001,0.13733,0.86264,3.2654e-05
"ENSG00000144227",0,0.66064,0.93278,0.066923,0.00029668
"ENSG00000144229",0.48197,0.91923,4.979e-18,1,8.0843e-08
"ENSG00000144231",0.28774,0.49973,0.2147,0.74933,0.035965
"ENSG00000144233",0.053008,0.48951,0.99227,0.0077288,2.8597e-07
"ENSG00000144306",0.71717,0.99684,1.5826e-07,0.63828,0.36172
"ENSG00000144320",0.38997,0.87944,0.00057956,0.99843,0.00099194
"ENSG00000144339",0.41904,0.6811,0.00029752,0.99713,0.0025757
"ENSG00000144407",1.0289,1.1372,1.3931e-20,0.0013593,0.99864
"ENSG00000144410",1.312,0.9,7.9966e-21,0.00013702,0.99986
"ENSG00000144452",0.37085,0.85769,1.344e-14,1,1.6044e-15
"ENSG00000144455",0.68834,1.0784,2.6342e-08,0.73022,0.26978
"ENSG00000144460",0.38999,0.88237,0.0011532,0.99703,0.0018191
"ENSG00000144476",0.22276,0.81275,0.37575,0.61433,0.0099252
"ENSG00000184182",0.077308,0.63087,0.93317,0.06677,5.9662e-05
"ENSG00000144485",0.45439,0.78563,0.085005,0.76975,0.14524
"ENSG00000144559",0.64375,0.98663,1.3035e-06,0.83394,0.16606
"ENSG00000144566",0.18679,0.77184,0.53709,0.45997,0.0029366
"ENSG00000144579",0,0.75847,0.99175,0.0082516,1.6589e-06
"ENSG00000144580",0.057556,0.28536,0.98658,0.013419,1.1055e-06
"ENSG00000144583",0.21639,0.80715,0.44159,0.55816,0.00025515
"ENSG00000123992",0.61062,0.93588,3.3591e-08,0.93051,0.069491
"ENSG00000127838",0.62728,0.93549,1.628e-06,0.86723,0.13276
"ENSG00000144635",0.10956,0.80981,0.99136,0.0086441,1.5399e-08
"ENSG00000144655",0.23251,0.97045,0.32862,0.67077,0.00061018
"ENSG00000144659",0.64285,0.9434,1.0905e-05,0.81716,0.18283
"ENSG00000144671",0.88075,0.98288,2.9123e-13,0.074287,0.92571
"ENSG00000144677",0.4104,0.53868,0.013804,0.95829,0.027902
"ENSG00000144681",0.60725,0.94223,7.7084e-07,0.91132,0.08868
"ENSG00000144711",0.096825,0.75135,0.99975,0.00024775,5.3772e-13
"ENSG00000144746",0.39096,0.89697,0.11332,0.78565,0.10102
"ENSG00000144749",0.26151,1.1238,0.039981,0.96002,8.4533e-08
"ENSG00000055957",1.0039,0.9712,4.1112e-32,2.9161e-05,0.99997
"ENSG00000144771",1.3782,1.171,4.1591e-15,0.0016863,0.99831
"ENSG00000257727",0.49737,0.83351,0.0024748,0.93482,0.062701
"ENSG00000144791",0.22139,0.95136,0.42313,0.57686,1.2035e-05
"ENSG00000196345",0.45444,0.97044,1.2464e-05,0.99795,0.0020342
"ENSG00000144820",0.81048,0.94567,5.9355e-17,0.093459,0.90654
"ENSG00000144821",0.88474,0.9901,2.5429e-57,5.1234e-07,1
"ENSG00000144827",0.68554,0.93036,6.7483e-06,0.72652,0.27348
"ENSG00000144837",0.82491,0.95459,5.5532e-11,0.21438,0.78562
"ENSG00000144840",0.51706,0.89287,0.00082827,0.93764,0.061532
"ENSG00000183833",0.66845,0.97637,8.2058e-14,0.85117,0.14883
"ENSG00000114573",0.18179,0.49246,0.8697,0.1303,1.1411e-07
"ENSG00000144908",0.54829,0.9252,4.7916e-11,0.99718,0.0028176
"ENSG00000114125",0.51131,0.40106,0.030049,0.81819,0.15176
"ENSG00000240682",0,0.72935,0.99991,8.7127e-05,2.5151e-11
"ENSG00000167996",0.29056,0.73693,0.16058,0.82544,0.013977
"ENSG00000145020",0.42556,1.0157,0.0025817,0.98389,0.013524
"ENSG00000145022",0.97268,1.0075,0.00045363,0.4387,0.56085
"ENSG00000248487",0.8071,0.92918,6.3561e-06,0.4755,0.52449
"ENSG00000145029",0.39257,0.81951,0.033071,0.93034,0.036593
"ENSG00000145040",0.73238,0.94443,0.038845,0.65707,0.30408
"ENSG00000145087",0.15515,0.79422,0.99915,0.00085499,7.5479e-16
"ENSG00000145088",0.89108,0.92713,2.0801e-07,0.2695,0.7305
"ENSG00000145107",0.89233,0.80381,3.038e-06,0.33849,0.6615
"ENSG00000145191",0.24116,0.87092,0.19224,0.80775,7.028e-07
"ENSG00000145214",0.4664,0.95471,1.0812e-08,0.99986,0.000143
"ENSG00000145241",0.3212,0.88322,0.0010556,0.99894,3.4788e-06
"ENSG00000145242",0.36111,0.82294,3.149e-05,0.99996,4.4758e-06
"ENSG00000145244",0.94233,1.004,9.0905e-33,8.5723e-05,0.99991
"ENSG00000145246",0.59844,0.92001,1.1999e-19,0.99796,0.0020435
"ENSG00000145248",0.40107,0.81076,0.030445,0.92854,0.041016
"ENSG00000145283",0.94878,0.97417,6.6725e-09,0.14083,0.85917
"ENSG00000145293",0.4538,0.56912,0.0039255,0.96146,0.034619
"ENSG00000145309",0.58181,1.0773,0.0082765,0.8042,0.18753
"ENSG00000145331",0.84203,0.91797,1.4428e-10,0.19708,0.80292
"ENSG00000145332",0.47074,0.65697,3.6602e-06,0.99761,0.002389
"ENSG00000145337",0.48459,0.87697,0.15498,0.64674,0.19828
"ENSG00000145348",0.64864,0.92179,1.9557e-15,0.93324,0.066761
"ENSG00000145354",0.19855,0.56102,0.40683,0.55848,0.034693
"ENSG00000145358",1.1579,1.0118,1.1482e-05,0.21422,0.78577
"ENSG00000138660",0.26971,0.70007,0.1342,0.86497,0.00082983
"ENSG00000145375",0.81971,0.94074,6.2657e-20,0.04465,0.95535
"ENSG00000145384",0.66543,0.72745,0.0054053,0.72554,0.26906
"ENSG00000145386",0,0.56477,0.9997,0.00029945,5.0899e-10
"ENSG00000145391",0.34874,0.67313,0.017712,0.97814,0.0041489
"ENSG00000145414",0.096788,1.0246,0.97974,0.020259,6.1625e-07
"ENSG00000145423",0.51892,0.71553,0.0020138,0.91745,0.080532
"ENSG00000145425",0,0.47308,0.96937,0.030592,4.1706e-05
"ENSG00000145451",0.43715,0.81496,1.9046e-05,0.99887,0.0011091
"ENSG00000145494",0.43077,1.0818,0.093939,0.77724,0.12882
"ENSG00000145495",0.065793,0.50758,1,1.6955e-07,1.0512e-20
"ENSG00000145536",0.29486,0.94294,0.00041581,0.99958,9.1113e-10
"ENSG00000145545",0.76092,0.84462,9.7441e-06,0.56595,0.43404
"ENSG00000145569",0.79862,0.87173,4.094e-09,0.34973,0.65027
"ENSG00000145592",0.15274,0.78179,0.555,0.43304,0.011953
"ENSG00000145604",0.090492,0.62973,0.98807,0.011933,1.6771e-07
"ENSG00000145623",0.69732,0.96079,1.4947e-17,0.69976,0.30024
"ENSG00000145626",0.99294,1.0108,5.2893e-13,0.029003,0.971
"ENSG00000145632",0.057215,0.54862,0.9999,9.8646e-05,1.3935e-12
"ENSG00000145649",1.0021,0.96395,1.3085e-06,0.2204,0.7796
"ENSG00000152684",0.44067,0.88156,0.0099729,0.94682,0.043211
"ENSG00000145681",0.18722,0.91877,0.62094,0.37876,0.0003006
"ENSG00000145692",0.9495,0.96778,2.7043e-13,0.037499,0.9625
"ENSG00000145703",0.61645,0.87721,2.0592e-25,0.99817,0.0018277
"ENSG00000145708",0.25295,0.72065,0.22524,0.77328,0.0014841
"ENSG00000145715",0.050067,0.6309,1,4.5231e-08,2.0787e-21
"ENSG00000145721",0.46065,0.93189,0.0015966,0.97221,0.026192
"ENSG00000145757",0.74964,0.83126,3.5004e-05,0.60217,0.39779
"ENSG00000145780",0.18049,0.62135,0.67202,0.32779,0.0001887
"ENSG00000145781",1.3359,1.2773,6.4019e-12,0.0092231,0.99078
"ENSG00000145794",0.21618,0.87382,0.64149,0.35851,5.8422e-12
"ENSG00000145808",0.38719,0.75405,4.3655e-08,1,1.5975e-07
"ENSG00000145817",0,0.82931,0.98698,0.013015,5.0689e-06
"ENSG00000145819",0.10834,0.7033,0.99979,0.00021097,7.3553e-14
"ENSG00000145826",0.68188,0.98438,0.0016813,0.71619,0.28212
"ENSG00000145839",1.3719,0.91585,9.6189e-07,0.10114,0.89886
"ENSG00000145850",0.86602,1.077,3.4979e-10,0.17436,0.82564
"ENSG00000145863",0.88533,1.0565,1.6214e-11,0.10925,0.89075
"ENSG00000145864",0.16667,0.44178,0.86156,0.13843,3.2741e-06
"ENSG00000145879",0.46214,1.0193,0.082395,0.76702,0.15058
"ENSG00000145882",0.88659,0.89705,6.2407e-11,0.12459,0.87541
"ENSG00000145911",0.46139,1.0292,0.00030037,0.98744,0.012261
"ENSG00000145912",0.43413,0.95788,0.046761,0.86193,0.091308
"ENSG00000156427",0.21952,0.42718,0.38769,0.60323,0.0090769
"ENSG00000145936",0.90939,0.94685,2.6435e-06,0.31613,0.68387
"ENSG00000145949",0.9376,0.84965,3.4304e-13,0.043041,0.95696
"ENSG00000145975",0.72554,0.99687,4.5141e-09,0.59045,0.40955
"ENSG00000145996",0.29985,0.74014,0.015253,0.9847,4.3302e-05
"ENSG00000146005",0.32733,0.95216,0.0036234,0.99631,7.1003e-05
"ENSG00000146006",0.11194,0.66187,0.94441,0.055584,7.5922e-06
"ENSG00000146007",0,0.29241,0.97905,0.020938,1.6325e-05
"ENSG00000146013",0.28595,0.63314,0.094582,0.90389,0.0015266
"ENSG00000146047",0.80216,1.3884,0.10687,0.60534,0.2878
"ENSG00000146049",0,0.73948,0.29447,0.49862,0.20691
"ENSG00000146054",0.33527,0.89823,0.022849,0.9743,0.002851
"ENSG00000146066",0.36849,0.86017,0.20081,0.6571,0.14209
"ENSG00000146070",1.2352,1.1866,8.8772e-22,0.00013926,0.99986
"ENSG00000146083",0.2411,0.89217,0.26096,0.73882,0.00021754
"ENSG00000146085",0.89034,0.95185,3.2478e-21,0.0079225,0.99208
"ENSG00000146109",0.45849,0.96801,0.018566,0.9034,0.078037
"ENSG00000146112",0.40548,0.83252,0.00040136,0.99792,0.001679
"ENSG00000146147",0.98758,1.1237,3.3341e-16,0.010086,0.98991
"ENSG00000146197",0.13588,0.68574,0.99923,0.00076755,7.0044e-14
"ENSG00000146192",0.53272,0.90537,2.2632e-08,0.99411,0.0058924
"ENSG00000146205",1.0758,0.96191,1.6014e-39,4.5823e-07,1
"ENSG00000146232",0.16687,0.71236,0.77291,0.22703,6.3098e-05
"ENSG00000146233",0.97454,1.0003,4.4746e-16,0.011987,0.98801
"ENSG00000146247",0.048594,0.51562,1,1.2819e-13,2.612e-36
"ENSG00000146263",0.28883,0.95064,0.00048264,0.99952,1.4882e-10
"ENSG00000146281",0.57311,0.78713,6.6963e-05,0.91262,0.087314
"ENSG00000146352",0.45634,0.62248,0.0085458,0.93864,0.052811
"ENSG00000146360",0.36367,0.80351,0.07844,0.87633,0.045234
"ENSG00000146383",0.46809,1.2355,0.017249,0.89741,0.085343
"ENSG00000146385",0.78352,1.1089,0.00029713,0.58308,0.41662
"ENSG00000146399",0.77964,1.1438,0.00030397,0.58805,0.41165
"ENSG00000146409",1.0511,1.0612,8.7885e-17,0.0046067,0.99539
"ENSG00000146411",0.52018,0.79452,5.1025e-05,0.96969,0.030258
"ENSG00000146477",0.66521,0.90187,4.4357e-09,0.81415,0.18585
"ENSG00000146530",0.90619,1.0128,6.769e-40,2.7213e-05,0.99997
"ENSG00000146535",0,0.57531,0.97348,0.026496,2.9206e-05
"ENSG00000006625",0.69317,0.90724,0.0001723,0.70604,0.29379
"ENSG00000146618",0.25455,1.1201,0.30197,0.62737,0.070658
"ENSG00000146648",0.22189,0.78377,0.49889,0.50111,3.8341e-12
"ENSG00000146670",0.56778,0.75049,0.0013142,0.8686,0.13008
"ENSG00000146678",0.63121,0.92238,0.00080342,0.78994,0.20925
"ENSG00000146700",0.76208,0.86939,2.1196e-10,0.41757,0.58243
"ENSG00000146731",0.080181,0.79195,0.99585,0.0041547,1.2693e-08
"ENSG00000146830",0.35641,1.0132,1.0725e-06,1,3.935e-08
"ENSG00000146857",0.45956,0.69653,0.00070891,0.98187,0.017418
"ENSG00000146858",0.58428,0.85594,0.0011496,0.84951,0.14934
"ENSG00000146859",0.58524,1.0057,0.054727,0.71607,0.2292
"ENSG00000146904",0.80736,0.96302,4.8917e-23,0.033832,0.96617
"ENSG00000146909",0.59736,1.1236,2.0106e-09,0.96421,0.035786
"ENSG00000146966",0.26146,0.85625,0.040112,0.95989,8.4108e-08
"ENSG00000147027",0,0.62056,0.7621,0.22989,0.0080124
"ENSG00000102225",0.083789,0.48996,0.9938,0.0061957,3.3695e-08
"ENSG00000147119",0.38953,0.54562,0.063851,0.8755,0.060645
"ENSG00000147123",0,0.81224,0.81734,0.17873,0.0039252
"ENSG00000147127",0.75646,0.91167,0.00034908,0.61831,0.38134
"ENSG00000147133",0,0.43375,1,7.2308e-12,1.4206e-28
"ENSG00000147138",0.23012,0.82909,0.35029,0.63769,0.012022
"ENSG00000147140",0.050948,0.27891,0.99418,0.0058212,1.4298e-07
"ENSG00000147160",0.28824,0.67167,0.16492,0.82178,0.013307
"ENSG00000147183",NA,1.1756,NA,NA,NA
"ENSG00000147223",0.85475,0.97154,0.0090897,0.59771,0.3932
"ENSG00000147234",0.3253,0.88333,0.00011845,0.99988,1.3513e-07
"ENSG00000147246",0.27705,0.76292,0.18821,0.80143,0.010356
"ENSG00000125351",0.047414,0.61081,0.99662,0.0033768,3.7814e-08
"ENSG00000147251",0.24759,0.71125,0.039816,0.96018,1.1815e-12
"ENSG00000147256",0.12713,0.77793,0.88431,0.11564,4.9693e-05
"ENSG00000147262",0.56958,0.70428,0.0088689,0.81547,0.17566
"ENSG00000169551",0.17037,0.70931,0.48898,0.49151,0.019518
"ENSG00000147324",0.55655,1.2277,4.9367e-09,0.98951,0.010495
"ENSG00000164741",0.13792,1.2714,0.99988,0.00012191,3.2417e-17
"ENSG00000147364",0.4442,1.1091,0.00017901,0.99451,0.0053078
"ENSG00000147416",0.12625,0.56271,0.991,0.0089978,3.4374e-09
"ENSG00000147434",0.72491,0.96795,4.5073e-08,0.60697,0.39303
"ENSG00000147437",0.32229,0.93641,0.16829,0.77613,0.055582
"ENSG00000147439",1.083,1.0499,6.0878e-13,0.016438,0.98356
"ENSG00000147443",0.52188,1.161,0.00031466,0.94832,0.051369
"ENSG00000120889",0.4965,1.1101,0.00017697,0.97445,0.025375
"ENSG00000147459",0.32201,0.88988,3.6307e-08,1,2.3948e-14
"ENSG00000147465",1.0606,0.99718,8.803e-11,0.042634,0.95737
"ENSG00000147475",0.4466,0.59258,0.00085979,0.98581,0.013332
"ENSG00000147488",0.15829,0.96654,0.99428,0.0057192,1.9018e-12
"ENSG00000147536",0.5904,0.85565,0.0001495,0.87644,0.12341
"ENSG00000104442",0.16281,0.69747,0.67741,0.32171,0.00088084
"ENSG00000147570",0.92385,0.93473,2.3551e-06,0.29843,0.70157
"ENSG00000147571",0,0.67713,0.72442,0.26356,0.012022
"ENSG00000147586",1.2235,1.03,4.3998e-05,0.24182,0.75813
"ENSG00000147592",0.65913,0.88958,2.6478e-05,0.77663,0.22334
"ENSG00000147596",0.31557,0.69867,0.021893,0.97749,0.00061826
"ENSG00000147601",0.15065,0.93228,0.87533,0.12465,1.2252e-05
"ENSG00000147613",1.0618,1.0091,8.9257e-09,0.088873,0.91113
"ENSG00000147650",0.11098,0.80815,0.99822,0.0017755,6.5293e-11
"ENSG00000147655",0.38809,0.85892,0.01802,0.96273,0.019246
"ENSG00000147676",0.36327,0.84213,0.13128,0.78667,0.082045
"ENSG00000147684",0.57811,0.99983,0.00016951,0.89221,0.10763
"ENSG00000147687",1.0587,1.0096,8.0944e-15,0.0092426,0.99076
"ENSG00000189376",1.0464,0.99527,2.1969e-13,0.017364,0.98264
"ENSG00000147697",0.86331,1.0852,1.1448e-13,0.082264,0.91774
"ENSG00000170631",0.87632,0.97505,1.2679e-12,0.091066,0.90893
"ENSG00000147854",0.11498,0.54487,0.99943,0.00057122,8.328e-13
"ENSG00000147872",0.82202,1.1667,9.8724e-09,0.31206,0.68794
"ENSG00000147883",0.9005,1.1693,0.0081847,0.57532,0.4165
"ENSG00000197919",NA,0.99514,NA,NA,NA
"ENSG00000147896",1.3509,1.0956,1.0539e-09,0.025928,0.97407
"ENSG00000147955",0.28063,0.61054,0.18029,0.80845,0.011252
"ENSG00000048828",0.042647,0.62119,1,1.1339e-06,2.6289e-17
"ENSG00000148136",1.5185,0.96279,1.6257e-08,0.034897,0.9651
"ENSG00000148143",0.022117,0.74407,1,9.6428e-14,1.5759e-34
"ENSG00000165204",0.85273,0.99089,0.00072531,0.53522,0.46405
"ENSG00000148331",0.51361,0.81201,0.00085949,0.94038,0.058764
"ENSG00000215428",0.95178,0.76975,1.8955e-06,0.26731,0.73269
"ENSG00000148377",1.5271,1.1308,2.5722e-09,0.022796,0.9772
"ENSG00000148386",0.4354,1.0061,0.010525,0.94923,0.040243
"ENSG00000148399",0.8097,0.98816,1.1944e-08,0.34268,0.65732
"ENSG00000148400",0.035799,0.73619,1,9.0309e-16,7.3909e-41
"ENSG00000148426",0.92903,1.2171,8.9727e-06,0.3336,0.66639
"ENSG00000148429",0.22654,1.0142,0.36935,0.63065,1.506e-07
"ENSG00000148481",0.21367,0.88375,0.51405,0.48594,5.9932e-06
"ENSG00000148572",0.56283,0.93075,0.00052294,0.89357,0.10591
"ENSG00000148672",0.33861,0.49744,0.007328,0.99205,0.0006243
"ENSG00000099204",0.19276,0.78407,0.88783,0.11217,6.3724e-10
"ENSG00000148734",1.4547,0.72843,7.748e-14,0.0025454,0.99745
"ENSG00000148832",0.84574,0.95837,6.875e-09,0.25981,0.74019
"ENSG00000148840",0.0666,0.98123,1,2.2328e-07,2.0555e-20
"ENSG00000148841",1.0045,0.92614,3.9474e-11,0.051021,0.94898
"ENSG00000148925",0.36176,0.5382,0.0022617,0.99705,0.00069164
"ENSG00000148943",0.37429,0.70024,0.039906,0.93203,0.028065
"ENSG00000148948",0.069212,0.61865,0.96094,0.039043,1.548e-05
"ENSG00000148950",0.79149,1.0832,2.4848e-05,0.52787,0.4721
"ENSG00000148965",0.78889,1.0955,0.010746,0.6333,0.35595
"ENSG00000148985",0.075734,0.82277,0.93918,0.060773,4.7005e-05
"ENSG00000149021",1.6417,0.96832,0.00055424,0.28325,0.7162
"ENSG00000149050",1.0535,1.0749,1.774e-17,0.0034579,0.99654
"ENSG00000130595",0.5634,0.86294,1.5171e-06,0.96175,0.038247
"ENSG00000149054",0.9368,1.1983,1.0956e-15,0.020252,0.97975
"ENSG00000149084",0.49494,0.86146,0.00043799,0.96613,0.033431
"ENSG00000149090",1.1185,1.0504,5.8568e-32,5.0208e-06,0.99999
"ENSG00000110436",0.19622,0.64755,0.61687,0.38307,6.3115e-05
"ENSG00000149131",0,0.80576,0.99318,0.0068182,1.0401e-06
"ENSG00000149133",2.2231,1.2469,4.9817e-05,0.14206,0.85789
"ENSG00000149136",0.12797,0.4471,0.99703,0.0029716,4.6402e-11
